district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean
ahmadabad,Ajwan,2023,1,5125.0,1,0.2,0.0064516129032258,4.3363235453320494e-05
ahmadabad,Ajwan,2023,2,14045.0,2,0.0,0.0,4.037102879423893e-05
ahmadabad,Ajwan,2023,3,16250.0,1,6.9,0.2225806451612903,3.4387149531665283e-05
ahmadabad,Ajwan,2023,4,16800.0,1,8.5,0.2833333333333333,2.84540451908118e-05
ahmadabad,Ajwan,2023,5,13015.0,2,7.2,0.232258064516129,2.431052054881948e-05
ahmadabad,Ajwan,2023,6,14130.0,2,146.7,4.89,2.1474508873277658e-05
ahmadabad,Ajwan,2023,7,13255.0,1,410.4,13.238709677419354,1.82366950106116e-05
ahmadabad,Ajwan,2023,8,12100.0,1,26.3,0.8483870967741935,3.9476179994319646e-05
ahmadabad,Ajwan,2023,9,12883.333333333334,3,263.2,8.773333333333333,5.060784355565365e-05
ahmadabad,Ajwan,2023,10,14110.0,2,0.2,0.0064516129032258,4.1959366155791264e-05
ahmadabad,Ajwan,2023,11,13970.0,2,23.8,0.7933333333333333,3.784427960279895e-05
ahmadabad,Ajwan,2023,12,13005.0,1,5.3,0.1709677419354838,4.310398412108544e-05
ahmadabad,Ajwan,2024,1,12600.0,3,0.0,0.0,4.484921616193398e-05
ahmadabad,Ajwan,2024,2,13050.0,4,0.3,0.0103448275862068,4.086537342523884e-05
ahmadabad,Ajwan,2024,3,12162.5,4,7.3,0.2354838709677419,3.3160380322997265e-05
ahmadabad,Ajwan,2024,4,12874.5,6,0.2,0.0066666666666666,2.885039580074096e-05
ahmadabad,Ajwan,2024,5,12875.0,4,1.1,0.0354838709677419,2.3708406738141127e-05
ahmadabad,Ajwan,2024,6,11600.0,3,95.5,3.183333333333333,2.369940202189027e-05
ahmadabad,Ajwan,2024,7,13905.0,5,637.1,20.55161290322581,2.128743497623981e-05
ahmadabad,Ajwan,2024,8,12500.0,6,620.0,20.0,4.4110851051908216e-05
ahmadabad,Ajwan,2024,9,13530.4,5,203.6,6.786666666666666,4.827913659226008e-05
ahmadabad,Ajwan,2024,10,12587.833333333334,6,86.1,2.7774193548387096,4.58389343045212e-05
ahmadabad,Ajwan,2024,11,13980.0,5,0.0,0.0,3.808140126264894e-05
ahmadabad,Ajwan,2024,12,13170.0,6,0.0,0.0,3.8483744860592894e-05
ahmadabad,Ajwan,2025,1,9350.0,8,0.0,0.0,4.410622580762724e-05
