district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean
ahmadabad,Sweet Potato,2001,12,387.5,2,1.6136363636363635,0.05205278592375366,3.829408083429443e-05
ahmadabad,Sweet Potato,2002,2,337.5,2,0.6454545454545455,0.023035154500671732,3.757568374705998e-05
ahmadabad,Sweet Potato,2002,3,375.0,2,2.517391304347826,0.08120617110799437,2.944533888328668e-05
ahmadabad,Sweet Potato,2002,4,255.0,5,1.4047619047619047,0.046825396825396805,2.5029154284588178e-05
ahmadabad,Sweet Potato,2002,11,331.25,4,5.04090909090909,0.168030303030303,3.771675724863355e-05
ahmadabad,Sweet Potato,2002,12,287.5,2,1.6136363636363635,0.05205278592375366,3.829408083429443e-05
ahmadabad,Sweet Potato,2003,1,358.3333333333333,6,0.1,0.0032258064516129,4.140102487551057e-05
ahmadabad,Sweet Potato,2003,2,325.0,1,10.9,0.3892857142857143,3.757568374705998e-05
ahmadabad,Sweet Potato,2003,3,325.0,6,0.0,0.0,2.944533888328668e-05
ahmadabad,Sweet Potato,2003,4,352.5,8,0.4,0.0133333333333333,2.5029154284588178e-05
ahmadabad,Sweet Potato,2003,5,325.0,1,0.0,0.0,2.2131959228064677e-05
ahmadabad,Sweet Potato,2003,6,350.0,1,87.2,2.9066666666666667,2.0351336814422427e-05
ahmadabad,Sweet Potato,2003,9,375.0,1,19.4,0.6466666666666666,4.670768082291003e-05
ahmadabad,Sweet Potato,2003,10,439.2857142857143,7,0.6,0.0193548387096774,4.226398822509829e-05
ahmadabad,Sweet Potato,2003,11,250.0,2,0.0,0.0,3.771675724863355e-05
ahmadabad,Sweet Potato,2003,12,318.75,8,0.0,0.0,3.829408083429443e-05
ahmadabad,Sweet Potato,2004,1,360.625,8,0.0,0.0,4.140102487551057e-05
ahmadabad,Sweet Potato,2004,2,337.5,8,0.0,0.0,3.757568374705998e-05
ahmadabad,Sweet Potato,2004,3,370.0,5,0.0,0.0,2.944533888328668e-05
ahmadabad,Sweet Potato,2004,4,333.3333333333333,3,0.0,0.0,2.5029154284588178e-05
ahmadabad,Sweet Potato,2004,5,362.5,4,11.0,0.3548387096774194,2.2131959228064677e-05
ahmadabad,Sweet Potato,2004,9,550.0,1,29.2,0.9733333333333332,4.670768082291003e-05
ahmadabad,Sweet Potato,2004,10,381.25,4,22.7,0.732258064516129,4.226398822509829e-05
ahmadabad,Sweet Potato,2004,11,377.5,2,0.1,0.0033333333333333,3.771675724863355e-05
ahmadabad,Sweet Potato,2004,12,457.1428571428572,7,0.5,0.0161290322580645,3.829408083429443e-05
ahmadabad,Sweet Potato,2005,2,418.5,2,0.0,0.0,3.3320762755521185e-05
ahmadabad,Sweet Potato,2005,3,500.0,2,0.0,0.0,2.607901388869269e-05
ahmadabad,Sweet Potato,2005,4,412.5,2,0.0,0.0,2.2592327402845845e-05
ahmadabad,Sweet Potato,2005,5,426.6666666666667,3,1.5,0.0483870967741935,2.1749432993541363e-05
ahmadabad,Sweet Potato,2005,10,595.0,5,0.0,0.0,4.163442064707478e-05
ahmadabad,Sweet Potato,2005,12,481.25,4,0.0,0.0,3.5097438841756655e-05
ahmadabad,Sweet Potato,2006,1,447.5,6,0.0,0.0,3.826173143042432e-05
ahmadabad,Sweet Potato,2006,2,393.3333333333333,6,0.0,0.0,3.3919413254241616e-05
ahmadabad,Sweet Potato,2006,3,477.1428571428572,7,4.7,0.1516129032258064,2.708774415098713e-05
ahmadabad,Sweet Potato,2006,5,262.5,4,1.6,0.0516129032258064,2.0453423769159177e-05
ahmadabad,Sweet Potato,2006,6,362.5,4,112.9,3.7633333333333336,2.0978812192369733e-05
ahmadabad,Sweet Potato,2006,10,691.6666666666666,3,0.0,0.0,3.840154487867378e-05
ahmadabad,Sweet Potato,2006,11,543.75,4,0.2,0.0066666666666666,3.518817983120915e-05
ahmadabad,Sweet Potato,2006,12,519.1666666666666,6,0.0,0.0,3.685318221090574e-05
ahmadabad,Sweet Potato,2007,1,472.22222222222223,9,0.0,0.0,3.776424135132441e-05
ahmadabad,Sweet Potato,2007,2,450.0,8,0.0,0.0,3.422007471931285e-05
ahmadabad,Sweet Potato,2007,3,484.375,8,1.0,0.032258064516129,2.6665512618134924e-05
ahmadabad,Sweet Potato,2007,4,543.75,4,1.5,0.05,2.3440212924309327e-05
ahmadabad,Sweet Potato,2007,5,525.0,5,0.1,0.0032258064516129,2.144514266250797e-05
