district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean
ahmadabad,Mustard,2008,3,2405.0,1,0.8999999999999999,0.0290322580645161,2.8589756115341467e-05
ahmadabad,Mustard,2008,12,2690.0,1,0.8,0.0258064516129032,3.776113612431969e-05
ahmadabad,Mustard,2009,1,2755.0,1,0.0,0.0,4.0747087302437816e-05
ahmadabad,Mustard,2009,3,2080.0,2,0.2,0.0064516129032258,2.6851341813599344e-05
ahmadabad,Mustard,2009,4,1687.5,2,1.5,0.05,2.3134792960604133e-05
ahmadabad,Mustard,2009,5,2370.0,2,0.0,0.0,2.0974650475139565e-05
ahmadabad,Mustard,2009,6,1803.3333333333333,3,17.1,0.5700000000000001,2.0082294557862617e-05
ahmadabad,Mustard,2009,7,1200.0,1,452.9,14.609677419354838,2.111029201948397e-05
ahmadabad,Mustard,2009,8,2160.0,1,124.5,4.016129032258065,3.6569448274530135e-05
ahmadabad,Mustard,2009,9,2005.0,1,16.1,0.5366666666666667,3.9649148696792685e-05
ahmadabad,Mustard,2009,10,1700.0,2,1.9,0.0612903225806451,3.395838409913904e-05
ahmadabad,Mustard,2010,2,1895.0,2,0.0,0.0,3.1869253498065125e-05
ahmadabad,Mustard,2010,3,2000.2,10,0.0,0.0,2.5084470714421704e-05
ahmadabad,Mustard,2010,4,2142.5,6,0.0,0.0,2.200529165647741e-05
ahmadabad,Mustard,2010,5,1983.3333333333333,3,0.0,0.0,2.007171407263436e-05
ahmadabad,Mustard,2010,6,1889.0,5,14.6,0.4866666666666666,2.002290102615415e-05
ahmadabad,Mustard,2010,10,1752.5,2,3.6,0.1161290322580645,4.3520674184389214e-05
ahmadabad,Mustard,2010,11,2055.0,1,49.3,1.643333333333333,3.901224088512793e-05
ahmadabad,Mustard,2011,3,2251.8,5,0.0,0.0,2.9471120754200672e-05
ahmadabad,Mustard,2011,4,2203.2,5,1.3,0.0433333333333333,2.3823716092164785e-05
ahmadabad,Mustard,2011,5,1948.3333333333333,3,0.0,0.0,2.2045195652924648e-05
ahmadabad,Mustard,2011,6,2072.5,4,2.2,0.0733333333333333,1.5734096315889965e-05
ahmadabad,Mustard,2011,7,1792.5,2,237.8,7.670967741935484,2.536464201442824e-05
ahmadabad,Mustard,2011,10,2025.0,2,0.2,0.0064516129032258,4.15905270930363e-05
