district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean
ahmadabad,Cabbage,2001,11,331.25,4,4.821739130434782,0.1607246376811594,3.7622105144421015e-05
ahmadabad,Cabbage,2001,12,355.35714285714283,14,1.673913043478261,0.05399719495091164,3.841810344694357e-05
ahmadabad,Cabbage,2002,1,253.57142857142856,7,0.8782608695652173,0.02834969611968208,4.140102487551057e-05
ahmadabad,Cabbage,2002,2,201.4705882352941,17,0.6173913043478262,0.022033626044120787,3.7985337796648166e-05
ahmadabad,Cabbage,2002,3,205.05263157894737,19,2.517391304347826,0.08120617110799437,2.944533888328668e-05
ahmadabad,Cabbage,2002,4,300.0,25,1.2826086956521738,0.04275362318840578,2.5079388900194862e-05
ahmadabad,Cabbage,2002,5,248.75,20,8.94090909090909,0.28841642228738995,2.2118421678291084e-05
ahmadabad,Cabbage,2002,6,385.0,20,80.55652173913043,2.685217391304348,2.0505425426600558e-05
ahmadabad,Cabbage,2002,7,644.5652173913044,23,352.0086956521739,11.355119214586257,2.0866191101797692e-05
ahmadabad,Cabbage,2002,8,400.0,1,277.56363636363636,8.95366568914956,3.766717908704436e-05
ahmadabad,Cabbage,2002,10,400.0,2,23.577272727272728,0.7605571847507332,4.226398822509829e-05
ahmadabad,Cabbage,2002,11,413.0434782608696,23,4.821739130434782,0.1607246376811594,3.7622105144421015e-05
ahmadabad,Cabbage,2002,12,301.3157894736842,19,1.673913043478261,0.05399719495091164,3.841810344694357e-05
ahmadabad,Cabbage,2003,1,158.33333333333334,12,0.1,0.0032258064516129,4.140102487551057e-05
ahmadabad,Cabbage,2003,2,185.7142857142857,7,10.9,0.3892857142857143,3.7985337796648166e-05
ahmadabad,Cabbage,2003,3,286.53846153846155,13,0.0,0.0,2.944533888328668e-05
ahmadabad,Cabbage,2003,4,298.6842105263158,19,0.4,0.0133333333333333,2.5079388900194862e-05
