district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean
ahmadabad,Apple,2001,12,2966.6666666666665,3,1.4272727272727272,0.046041055718475075,3.795675103407861e-05
ahmadabad,Apple,2002,1,4000.0,1,0.9909090909090907,0.03196480938416422,4.0349205009744664e-05
ahmadabad,Apple,2002,4,6500.0,2,1.5333333333333332,0.051111111111111086,2.4297300440154835e-05
ahmadabad,Apple,2002,6,6500.0,2,41.71818181818182,1.3906060606060606,2.0067370629850974e-05
ahmadabad,Apple,2002,7,6900.0,5,338.91818181818184,10.93284457478006,1.9266328981918762e-05
ahmadabad,Apple,2008,2,4328.571428571428,35,0.0,0.0,3.675588447087456e-05
ahmadabad,Apple,2008,3,5100.0,5,0.8999999999999999,0.0290322580645161,2.8589756115341467e-05
ahmadabad,Apple,2008,4,6919.354838709677,31,2.4,0.08,2.3945607607829e-05
ahmadabad,Apple,2008,5,6000.0,3,0.0,0.0,2.1848210216849822e-05
ahmadabad,Apple,2008,8,6332.0,25,235.9,7.609677419354837,3.8641801018280085e-05
ahmadabad,Apple,2008,9,7545.652173913043,46,131.1,4.37,4.037186397074391e-05
ahmadabad,Apple,2008,10,4540.0,15,2.2,0.0709677419354838,3.932383510342132e-05
ahmadabad,Apple,2009,1,5310.0,30,0.0,0.0,4.0747087302437816e-05
ahmadabad,Apple,2009,2,5437.931034482759,29,0.0,0.0,3.3766832062874406e-05
ahmadabad,Apple,2009,3,5255.555555555556,27,0.2,0.0064516129032258,2.6851341813599344e-05
ahmadabad,Apple,2009,4,6978.571428571428,14,1.5,0.05,2.3134792960604133e-05
ahmadabad,Apple,2009,5,7945.238095238095,21,0.0,0.0,2.0974650475139565e-05
ahmadabad,Apple,2009,6,10435.416666666666,24,17.1,0.5700000000000001,2.0082294557862617e-05
ahmadabad,Apple,2009,7,11884.48275862069,29,452.9,14.609677419354838,2.111029201948397e-05
ahmadabad,Apple,2009,8,10000.0,18,124.5,4.016129032258065,3.6569448274530135e-05
ahmadabad,Apple,2009,9,7083.333333333333,18,16.1,0.5366666666666667,3.9649148696792685e-05
ahmadabad,Apple,2009,10,5823.076923076923,26,1.9,0.0612903225806451,3.395838409913904e-05
ahmadabad,Apple,2009,11,4868.421052631579,19,1.5,0.05,3.217276102460755e-05
ahmadabad,Apple,2009,12,5516.0,25,0.4,0.0129032258064516,3.40859821208877e-05
ahmadabad,Apple,2010,1,6082.608695652174,46,1.3,0.0419354838709677,3.604698647025337e-05
ahmadabad,Apple,2010,2,6892.682926829269,41,0.0,0.0,3.1869253498065125e-05
ahmadabad,Apple,2010,3,8920.0,50,0.0,0.0,2.5084470714421704e-05
