district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean
ahmadabad,Raddish,2001,12,204.16666666666663,6,1.7599999999999998,0.0567741935483871,3.802737475195364e-05
ahmadabad,Raddish,2002,1,150.0,1,0.9181818181818181,0.029638318670576723,4.140102487551057e-05
ahmadabad,Raddish,2002,2,387.5,8,0.6761904761904762,0.02413206661975134,3.757568374705998e-05
ahmadabad,Raddish,2002,3,250.0,1,2.631818181818182,0.08489736070381229,2.944533888328668e-05
ahmadabad,Raddish,2002,11,361.1111111111111,9,4.3549999999999995,0.14516666666666664,3.7547194173273304e-05
ahmadabad,Raddish,2002,12,342.85714285714283,7,1.7599999999999998,0.0567741935483871,3.802737475195364e-05
ahmadabad,Raddish,2003,1,177.5,10,0.1,0.0032258064516129,4.140102487551057e-05
ahmadabad,Raddish,2003,2,175.0,1,10.9,0.3892857142857143,3.757568374705998e-05
ahmadabad,Raddish,2003,3,275.0,2,0.0,0.0,2.944533888328668e-05
ahmadabad,Raddish,2003,8,725.0,8,194.5,6.274193548387097,3.700823039739357e-05
ahmadabad,Raddish,2003,9,781.25,8,19.4,0.6466666666666666,4.597422164534085e-05
ahmadabad,Raddish,2003,10,688.8888888888889,9,0.6,0.0193548387096774,4.2084425637442405e-05
ahmadabad,Raddish,2003,11,314.2857142857143,7,0.0,0.0,3.7547194173273304e-05
ahmadabad,Raddish,2003,12,211.3636363636364,11,0.0,0.0,3.802737475195364e-05
ahmadabad,Raddish,2004,1,233.33333333333331,9,0.0,0.0,4.140102487551057e-05
ahmadabad,Raddish,2004,2,150.0,9,0.0,0.0,3.757568374705998e-05
ahmadabad,Raddish,2004,3,275.0,4,0.0,0.0,2.944533888328668e-05
ahmadabad,Raddish,2004,7,429.1666666666667,6,275.8,8.896774193548387,2.1485199750253568e-05
ahmadabad,Raddish,2004,8,450.0,1,483.0,15.580645161290322,3.700823039739357e-05
ahmadabad,Raddish,2004,9,900.0,1,29.2,0.9733333333333332,4.597422164534085e-05
