district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean
ahmadabad,Amaranthus,2001,12,200.0,6,1.2388888888888887,0.039964157706093184,3.784545270769873e-05
ahmadabad,Amaranthus,2002,1,300.0,1,0.9500000000000001,0.03064516129032257,4.051348247788432e-05
ahmadabad,Amaranthus,2002,2,372.22222222222223,9,0.7315789473684211,0.026127819548872173,3.7060771993868734e-05
ahmadabad,Amaranthus,2002,4,537.5,8,1.475,0.04916666666666665,2.4756659061713093e-05
ahmadabad,Amaranthus,2002,5,314.2857142857143,7,1.27,0.04096774193548386,2.1893316457515146e-05
ahmadabad,Amaranthus,2002,6,350.0,8,74.05263157894737,2.468421052631579,1.981676355853589e-05
ahmadabad,Amaranthus,2002,7,578.5714285714286,7,356.59999999999997,11.503225806451614,1.9706578256733547e-05
ahmadabad,Amaranthus,2002,11,305.55555555555554,9,5.2368421052631575,0.1745614035087719,3.740003694341743e-05
ahmadabad,Amaranthus,2002,12,325.0,2,1.2388888888888887,0.039964157706093184,3.784545270769873e-05
ahmadabad,Amaranthus,2003,1,300.0,6,0.1,0.0032258064516129,4.051348247788432e-05
ahmadabad,Amaranthus,2003,2,325.0,1,10.9,0.3892857142857143,3.7060771993868734e-05
ahmadabad,Amaranthus,2003,3,400.0,6,0.0,0.0,2.896104806625924e-05
ahmadabad,Amaranthus,2003,4,281.8181818181818,11,0.4,0.0133333333333333,2.4756659061713093e-05
ahmadabad,Amaranthus,2003,5,272.5,10,0.0,0.0,2.1893316457515146e-05
ahmadabad,Amaranthus,2003,6,470.0,10,87.2,2.9066666666666667,1.981676355853589e-05
ahmadabad,Amaranthus,2003,7,585.0,10,397.5,12.82258064516129,1.9706578256733547e-05
ahmadabad,Amaranthus,2003,8,561.1111111111111,9,194.5,6.274193548387097,3.654533673225268e-05
ahmadabad,Amaranthus,2003,9,643.75,8,19.4,0.6466666666666666,4.611476588044258e-05
ahmadabad,Amaranthus,2003,10,527.5,10,0.6,0.0193548387096774,4.166649741329438e-05
ahmadabad,Amaranthus,2003,11,303.57142857142856,7,0.0,0.0,3.740003694341743e-05
ahmadabad,Amaranthus,2003,12,400.0,9,0.0,0.0,3.784545270769873e-05
ahmadabad,Amaranthus,2004,1,325.0,10,0.0,0.0,4.051348247788432e-05
ahmadabad,Amaranthus,2004,2,270.0,10,0.0,0.0,3.7060771993868734e-05
ahmadabad,Amaranthus,2004,3,400.0,8,0.0,0.0,2.896104806625924e-05
ahmadabad,Amaranthus,2004,4,316.6666666666667,9,0.0,0.0,2.4756659061713093e-05
ahmadabad,Amaranthus,2004,5,336.1111111111111,9,11.0,0.3548387096774194,2.1893316457515146e-05
ahmadabad,Amaranthus,2004,7,475.0,10,275.8,8.896774193548387,1.9706578256733547e-05
ahmadabad,Amaranthus,2004,8,400.0,3,483.0,15.580645161290322,3.654533673225268e-05
ahmadabad,Amaranthus,2004,9,558.3333333333334,6,29.2,0.9733333333333332,4.611476588044258e-05
ahmadabad,Amaranthus,2004,10,600.0,9,22.7,0.732258064516129,4.166649741329438e-05
ahmadabad,Amaranthus,2004,11,412.5,2,0.1,0.0033333333333333,3.740003694341743e-05
ahmadabad,Amaranthus,2004,12,371.4285714285714,7,0.5,0.0161290322580645,3.784545270769873e-05
ahmadabad,Amaranthus,2005,2,445.0,5,0.0,0.0,3.3320762755521185e-05
ahmadabad,Amaranthus,2005,3,415.0,10,0.0,0.0,2.607901388869269e-05
ahmadabad,Amaranthus,2005,4,394.44444444444446,9,0.0,0.0,2.2592327402845845e-05
ahmadabad,Amaranthus,2005,5,236.11111111111111,9,1.5,0.0483870967741935,2.1749432993541363e-05
ahmadabad,Amaranthus,2005,6,427.8571428571428,7,314.8,10.493333333333334,1.5062733877494743e-05
ahmadabad,Amaranthus,2005,7,1192.857142857143,7,279.9,9.029032258064516,1.725048519830705e-05
ahmadabad,Amaranthus,2005,8,445.45454545454544,11,276.5,8.919354838709678,3.664642619175696e-05
ahmadabad,Amaranthus,2005,9,344.44444444444446,9,296.3,9.876666666666669,4.465853286803269e-05
ahmadabad,Amaranthus,2005,10,880.0,10,0.0,0.0,4.163442064707478e-05
ahmadabad,Amaranthus,2005,11,450.0,1,0.0,0.0,3.582371516438292e-05
ahmadabad,Amaranthus,2005,12,507.1428571428572,7,0.0,0.0,3.5097438841756655e-05
ahmadabad,Amaranthus,2006,1,417.8571428571428,7,0.0,0.0,3.826173143042432e-05
ahmadabad,Amaranthus,2006,2,410.0,10,0.0,0.0,3.3919413254241616e-05
ahmadabad,Amaranthus,2006,3,353.125,8,4.7,0.1516129032258064,2.708774415098713e-05
ahmadabad,Amaranthus,2006,4,550.0,2,0.0,0.0,2.289987453545444e-05
ahmadabad,Amaranthus,2006,5,363.6363636363636,11,1.6,0.0516129032258064,2.0453423769159177e-05
ahmadabad,Amaranthus,2006,6,435.0,10,112.9,3.7633333333333336,2.0978812192369733e-05
ahmadabad,Amaranthus,2006,7,425.0,10,614.2,19.81290322580645,1.6314707457000158e-05
ahmadabad,Amaranthus,2006,8,425.0,1,588.0,18.967741935483872,3.0267156518329703e-05
ahmadabad,Amaranthus,2006,9,416.6666666666667,3,114.0,3.8,4.3589307496655816e-05
ahmadabad,Amaranthus,2006,10,740.0,10,0.0,0.0,3.840154487867378e-05
ahmadabad,Amaranthus,2006,11,558.3333333333334,6,0.2,0.0066666666666666,3.518817983120915e-05
ahmadabad,Amaranthus,2006,12,444.44444444444446,9,0.0,0.0,3.685318221090574e-05
ahmadabad,Amaranthus,2007,1,356.25,8,0.0,0.0,3.776424135132441e-05
ahmadabad,Amaranthus,2007,2,425.0,6,0.0,0.0,3.422007471931285e-05
ahmadabad,Amaranthus,2007,3,372.5,10,1.0,0.032258064516129,2.6665512618134924e-05
