district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean,date,target_price,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,price_roll_mean_3,price_roll_std_3,price_roll_mean_6,price_roll_std_6,price_mom_1,price_mom_3,rain_roll_3,rain_dev,ndvi_lag_1,ndvi_trend_3,month_sin,month_cos
mahesana,Papaya,2004,4,275.0,1,0.0,0.0,3.844743857537072e-05,2004-04-01,460.0,486.25,425.0,441.6666666666667,508.3333333333333,533.0,450.97222222222223,31.66758039617422,466.875,58.82633929154904,-211.25,-166.66666666666669,0.0,-0.819838056680162,3.844743857537072e-05,0.0,0.8660254037844387,-0.4999999999999998
bharuch,Papaya,2004,4,550.0,3,0.0,0.0,2.8552817734557884e-05,2004-04-01,395.0,275.0,486.25,425.0,390.0,650.0,395.4166666666667,108.68772163097985,427.98611111111114,93.08688320098635,275.0,125.0,0.0,-0.819838056680162,3.844743857537072e-05,-2.1773043528649553e-06,0.8660254037844387,-0.4999999999999998
bharuch,Papaya,2004,10,425.0,2,23.0,0.7419354838709677,4.943962079741703e-05,2004-10-01,412.5,550.0,275.0,486.25,550.0,700.0,437.0833333333333,143.94190089523394,454.6527777777778,102.473037329971,-125.0,-61.25,0.0,-6.550000000000001,2.8552817734557884e-05,1.099218222204631e-05,-0.8660254037844386,0.5000000000000001
bharuch,Papaya,2004,11,566.6666666666666,3,1.9,0.0633333333333333,4.703265852995907e-05,2004-11-01,425.0,425.0,550.0,275.0,441.6666666666667,487.5,416.6666666666667,137.68926368215264,433.8194444444445,91.31007028354094,141.66666666666663,291.66666666666663,23.0,-7.7714285714285705,4.943962079741703e-05,8.58521995458835e-06,-0.5000000000000004,0.8660254037844384
bharuch,Papaya,2004,12,460.0,5,0.3,0.0096774193548387,4.408133261703504e-05,2004-12-01,533.3333333333334,566.6666666666666,425.0,550.0,425.0,520.0,513.8888888888888,77.42977702647961,454.65277777777777,106.46152691448195,-106.66666666666663,-90.0,24.9,-2.411989459815547,4.703265852995907e-05,1.5528514882477153e-05,-2.4492935982947064e-16,1.0
bharuch,Papaya,2005,1,395.0,5,0.3,0.0096774193548387,3.706850554188871e-05,2005-01-01,600.0,460.0,566.6666666666666,425.0,486.25,558.3333333333334,483.88888888888886,73.79275283095464,460.4861111111111,105.46603477300519,-65.0,-30.0,25.2,-1.1590268886043533,4.408133261703504e-05,-1.237111525552832e-05,0.49999999999999994,0.8660254037844387
bharuch,Papaya,2005,2,412.5,2,0.0,0.0,3.29437256705711e-05,2005-02-01,600.0,395.0,460.0,566.6666666666666,275.0,508.3333333333333,473.88888888888886,86.67200838238969,445.27777777777777,107.56608649087761,17.5,-154.16666666666663,2.5,-0.220481220657277,3.706850554188871e-05,-1.4088932859387974e-05,0.8660254037844386,0.5000000000000001
bharuch,Papaya,2005,3,425.0,1,0.0,0.0,2.966393620895968e-05,2005-03-01,450.0,412.5,395.0,460.0,550.0,390.0,422.5,33.6340601176844,468.1944444444444,73.1862476962158,12.5,-35.0,0.6,-1.4359375,3.29437256705711e-05,-1.4417396408075355e-05,1.0,6.123233995736766e-17
bharuch,Papaya,2005,4,533.3333333333334,3,0.0,0.0,2.6959288817308567e-05,2005-04-01,500.0,425.0,412.5,395.0,425.0,550.0,410.8333333333333,15.069284433354603,447.3611111111111,62.21025430538557,108.33333333333337,138.33333333333337,0.3,-0.819838056680162,2.966393620895968e-05,-1.0109216724580144e-05,0.8660254037844387,-0.4999999999999998
gandhinagar,Papaya,2005,5,600.0,1,1.1,0.0354838709677419,3.283437905457836e-05,2005-05-01,600.0,533.3333333333334,425.0,412.5,566.6666666666666,441.6666666666667,456.9444444444445,66.44929841058718,465.4166666666667,69.69327641729711,66.66666666666663,187.5,0.0,-4.0851851851851855,2.6959288817308567e-05,-1.0934661599273888e-07,0.49999999999999994,-0.8660254037844387
