district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean,date,target_price,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,price_roll_mean_3,price_roll_std_3,price_roll_mean_6,price_roll_std_6,price_mom_1,price_mom_3,rain_roll_3,rain_dev,ndvi_lag_1,ndvi_trend_3,month_sin,month_cos
ahmadabad,Onion,2001,8,465.0,1,306.05454545454546,9.872727272727271,3.7630230098398896e-05,2001-08-01,303.3333333333333,383.3333333333333,465.0,465.0,422.5,362.5,437.77777777777777,47.15027198381947,434.3055555555556,39.55452167812403,81.66666666666669,0.0,670.9409090909091,22.286217646485454,2.703194818866809e-05,1.7435163006666584e-05,-0.8660254037844384,-0.5000000000000004
rajkot,Onion,2001,8,425.0,2,248.7565217391304,8.024403927068724,4.728921763281194e-05,2001-08-01,525.0,465.0,383.3333333333333,465.0,475.0,400.0,437.77777777777777,47.15027198381947,441.3888888888889,40.80327691996572,-40.0,-40.0,898.1363636363636,-35.011806068929616,3.7630230098398896e-05,2.6697536949678383e-05,-0.8660254037844384,-0.5000000000000004
rajkot,Onion,2001,9,280.0,1,180.5380952380952,6.017936507936508,5.9539560701807135e-05,2001-09-01,400.0,425.0,465.0,383.3333333333333,395.0,387.5,424.4444444444444,40.83616770208237,433.0555555555556,37.5413352433268,-145.0,-103.33333333333331,789.392885375494,-12.130329552322507,4.728921763281194e-05,3.2507612513139044e-05,-1.0,-1.8369701987210297e-16
rajkot,Onion,2001,10,290.0,2,24.63181818181818,0.794574780058651,5.219634607028383e-05,2001-10-01,306.25,280.0,425.0,465.0,465.0,475.0,390.0,97.33961166965891,413.8888888888889,73.23983939137273,10.0,-175.0,735.349162431771,-2.409686152139244,5.9539560701807135e-05,1.4566115971884937e-05,-0.8660254037844386,0.5000000000000001
rajkot,Onion,2001,11,303.3333333333333,3,7.85,0.2616666666666666,4.538175693216953e-05,2001-11-01,325.0,290.0,280.0,425.0,465.0,550.0,331.6666666666667,80.98353742170885,384.72222222222223,83.00881256205848,13.333333333333314,-121.66666666666669,453.92643515904376,-0.7180626219052826,5.219634607028383e-05,-1.9074607006424102e-06,-0.5000000000000004,0.8660254037844384
dahod,Onion,2001,11,525.0,1,9.308695652173911,0.3102898550724637,4.824039736309929e-05,2001-11-01,250.0,303.3333333333333,290.0,280.0,383.3333333333333,475.0,291.11111111111114,11.70628194761304,357.77777777777777,77.8150704245982,221.66666666666669,245.0,213.01991341991337,0.7406330302686293,4.538175693216953e-05,-1.1299163338707843e-05,-0.5000000000000004,0.8660254037844384
dahod,Onion,2001,12,400.0,1,6.2043478260869565,0.2001402524544179,4.819273595412971e-05,2001-12-01,390.625,525.0,303.3333333333333,290.0,465.0,422.5,372.77777777777777,131.99677324900085,381.3888888888889,104.15488822297655,-125.0,110.0,41.790513833992094,2.6450084476575455,4.824039736309929e-05,-4.00361011615412e-06,-2.4492935982947064e-16,1.0
rajkot,Onion,2001,12,306.25,4,0.8478260869565217,0.0273492286115006,4.318471679287518e-05,2001-12-01,244.0,400.0,525.0,303.3333333333333,425.0,475.0,409.4444444444444,111.13471971407468,370.5555555555556,96.84275150220854,-93.75,2.9166666666666856,23.363043478260867,-2.7115132914728894,4.819273595412971e-05,-2.197040139294347e-06,-2.4492935982947064e-16,1.0
ahmadabad,Onion,2002,1,325.0,1,0.7954545454545454,0.0256793743890518,4.058520083971746e-05,2002-01-01,263.3333333333333,306.25,400.0,525.0,280.0,395.0,410.4166666666667,109.74639325888275,350.7638888888889,95.61729877001372,18.75,-200.0,16.36086956521739,-0.36090353799777897,4.318471679287518e-05,-7.65519652338183e-06,0.49999999999999994,0.8660254037844387
vadodara,Onion,2002,1,250.0,1,1.55,0.0500627240143369,4.95573247817197e-05,2002-01-01,410.0,325.0,306.25,400.0,290.0,465.0,343.75,49.607837082461,358.2638888888889,90.58928095571831,-75.0,-150.0,7.847628458498024,0.39364191654767566,4.058520083971746e-05,1.364588827589988e-06,0.49999999999999994,0.8660254037844387
