district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean,date,target_price,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,price_roll_mean_3,price_roll_std_3,price_roll_mean_6,price_roll_std_6,price_mom_1,price_mom_3,rain_roll_3,rain_dev,ndvi_lag_1,ndvi_trend_3,month_sin,month_cos
mahesana,Guava,2004,5,450.0,1,7.2,0.232258064516129,3.0166797865588585e-05,2004-05-01,433.3333333333333,437.5,300.0,525.0,325.0,350.0,420.8333333333333,113.42214657346824,397.9166666666667,82.3167155969349,12.5,-75.0,8.0,1.8559447496947499,2.6495757034675405e-05,1.4843335125933982e-06,0.49999999999999994,-0.8660254037844387
bharuch,Guava,2004,6,440.0,5,184.7,6.156666666666666,2.521434068717524e-05,2004-06-01,450.0,450.0,437.5,300.0,375.0,350.0,395.8333333333333,83.22910148099226,418.75,75.72565615430477,-10.0,140.0,15.2,78.8559107142857,3.0166797865588585e-05,-8.896438872675822e-06,1.2246467991473532e-16,-1.0
mahesana,Guava,2004,6,362.5,2,77.0,2.566666666666667,2.7643864015385398e-05,2004-06-01,425.0,440.0,450.0,437.5,425.0,625.0,442.5,6.614378277660289,429.5833333333333,72.8082527373557,-77.5,-75.0,199.89999999999998,-28.84408928571429,2.521434068717524e-05,1.1481069807099927e-06,1.2246467991473532e-16,-1.0
mahesana,Guava,2004,7,425.0,1,137.8,4.445161290322581,3.095230460713921e-05,2004-07-01,375.0,362.5,440.0,450.0,525.0,450.0,417.5,47.89311015166983,419.1666666666667,77.88880963698614,62.5,-25.0,268.9,-205.56265441875195,2.7643864015385398e-05,7.855067415506275e-07,-0.4999999999999997,-0.8660254037844388
bharuch,Guava,2004,7,433.3333333333333,3,335.7,10.829032258064515,2.7429071195736844e-05,2004-07-01,475.0,425.0,362.5,440.0,300.0,491.6666666666667,409.1666666666667,41.10454151712815,402.5,59.16079783099615,8.333333333333314,-6.666666666666686,399.5,-7.66265441875197,3.095230460713921e-05,2.2147305085616035e-06,-0.4999999999999997,-0.8660254037844388
mahesana,Guava,2004,8,450.0,1,293.1,9.45483870967742,5.031233631454194e-05,2004-08-01,375.0,433.3333333333333,425.0,362.5,437.5,450.0,406.9444444444444,38.71488851323958,424.72222222222223,31.56416158075951,16.666666666666686,87.5,550.5,33.2584861111111,2.7429071195736844e-05,2.266847229915654e-05,-0.8660254037844384,-0.5000000000000004
bharuch,Guava,2004,8,425.0,3,476.5,15.370967741935484,4.0768541587558295e-05,2004-08-01,425.0,450.0,433.3333333333333,425.0,450.0,325.0,436.1111111111111,12.729376930432338,426.8055555555556,32.95795582028489,-25.0,0.0,766.6,216.65848611111107,5.031233631454194e-05,9.816236980419082e-06,-0.8660254037844384,-0.5000000000000004
mahesana,Guava,2004,9,375.0,2,23.0,0.7666666666666667,5.678032239413152e-05,2004-09-01,450.0,425.0,450.0,433.3333333333333,440.0,375.0,436.1111111111111,12.729376930432338,422.6388888888889,30.958828693509584,-50.0,-58.333333333333314,1105.3,-144.11203489492962,4.0768541587558295e-05,2.9351251198394677e-05,-1.0,-1.8369701987210297e-16
mahesana,Guava,2004,10,475.0,1,26.3,0.8483870967741935,5.137527302706959e-05,2004-10-01,375.0,375.0,425.0,450.0,362.5,425.0,416.6666666666667,38.18813079129841,411.8055555555556,34.80268454949775,100.0,25.0,792.6,0.19108527131782793,5.678032239413152e-05,1.0629367125276505e-06,-0.8660254037844386,0.5000000000000001
bharuch,Guava,2004,10,375.0,1,23.0,0.7419354838709677,4.908603662295273e-05,2004-10-01,800.0,475.0,375.0,425.0,425.0,525.0,425.0,49.999999999999815,430.5555555555556,33.194153880643654,-100.0,-50.0,525.8,-3.108914728682173,5.137527302706959e-05,8.317495035394433e-06,-0.8660254037844386,0.5000000000000001
