district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean,date,target_price,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,price_roll_mean_3,price_roll_std_3,price_roll_mean_6,price_roll_std_6,price_mom_1,price_mom_3,rain_roll_3,rain_dev,ndvi_lag_1,ndvi_trend_3,month_sin,month_cos
rajkot,Groundnut,2002,4,1577.5,18,0.7136363636363637,0.0237878787878787,2.397682078757498e-05,2002-04-01,1833.3333333333333,1440.5555555555557,2500.0,1495.0,1233.9473684210527,1280.0,1811.8518518518522,596.5751878284163,1584.3323586744639,457.44502776537564,136.94444444444434,82.5,3.5316770186335407,-0.15994318181818168,2.91654621133474e-05,-3.1906502477417275e-06,0.8660254037844387,-0.4999999999999998
bhavnagar,Groundnut,2002,4,1520.0,9,1.3454545454545457,0.0448484848484848,2.6118614890928067e-05,2002-04-01,1725.5882352941176,1577.5,1440.5555555555557,2500.0,1443.157894736842,1250.0,1839.3518518518522,576.2208144060162,1641.5911306042883,425.178881199203,-57.5,-980.0,3.210530773574252,0.47187500000000027,2.397682078757498e-05,-1.2822761629982362e-05,0.8660254037844387,-0.4999999999999998
rajkot,Groundnut,2002,5,1607.1052631578948,19,4.5590909090909095,0.1470674486803519,2.1080555045306023e-05,2002-05-01,1650.0,1520.0,1577.5,1440.5555555555557,1393.3333333333333,1210.6666666666667,1512.6851851851854,68.76463555404563,1654.398148148148,419.12049361576703,87.1052631578948,166.54970760233914,3.641699604743083,-1.4161399147727272,2.6118614890928067e-05,-8.084907068041378e-06,0.49999999999999994,-0.8660254037844387
dahod,Groundnut,2002,6,1450.0,1,105.71304347826089,3.523768115942029,2.794066424347081e-05,2002-06-01,1931.0526315789475,1607.1052631578948,1520.0,1577.5,1495.0,1265.0,1568.201754385965,44.290797532622754,1690.0268031189087,401.19205225175534,-157.1052631578948,-127.5,6.618181818181819,3.13640339593519,2.1080555045306023e-05,3.963843455895831e-06,1.2246467991473532e-16,-1.0
rajkot,Groundnut,2002,6,1833.3333333333333,18,101.29130434782608,3.376376811594203,2.097531097217778e-05,2002-06-01,1600.0,1450.0,1607.1052631578948,1520.0,2500.0,1850.0,1525.701754385965,78.70767707337268,1682.5268031189087,405.95941329905816,383.33333333333326,313.33333333333326,111.61758893280634,-1.2853357344996112,2.794066424347081e-05,-5.143303918750289e-06,1.2246467991473532e-16,-1.0
rajkot,Groundnut,2002,7,1725.5882352941176,17,235.63636363636363,7.601173020527859,2.6937131907793e-05,2002-07-01,1953.3333333333333,1833.3333333333333,1450.0,1607.1052631578948,1440.5555555555557,1300.0,1630.1461988304097,192.70255485750533,1571.4156920077974,144.51389835778838,-107.74509803921569,118.48297213622277,211.5634387351779,-63.92200413223145,2.097531097217778e-05,5.856576862486977e-06,-0.4999999999999997,-0.8660254037844388
dahod,Groundnut,2002,7,1650.0,5,430.825,13.89758064516129,3.333663999116113e-05,2002-07-01,1731.1538461538462,1725.5882352941176,1833.3333333333333,1450.0,1577.5,1233.9473684210527,1669.640522875817,197.69603183863293,1618.921138630891,139.66067959933565,-75.58823529411757,200.0,442.6407114624506,131.2666322314049,2.6937131907793e-05,5.3959757476903165e-06,-0.4999999999999997,-0.8660254037844388
rajkot,Groundnut,2002,8,1931.0526315789475,19,248.7565217391304,8.024403927068724,4.728921763281194e-05,2002-08-01,1688.5,1650.0,1725.5882352941176,1833.3333333333333,1520.0,1443.157894736842,1736.3071895424837,92.13549675837032,1631.0044719642244,138.4916389986021,281.0526315789475,97.71929824561425,767.7526679841897,-6.523500072706156,3.333663999116113e-05,2.631390666063416e-05,-0.8660254037844384,-0.5000000000000004
dahod,Groundnut,2002,8,1600.0,1,365.97,11.805483870967745,5.2857918596863925e-05,2002-08-01,1508.3333333333333,1931.0526315789475,1650.0,1725.5882352941176,1607.1052631578948,1393.3333333333333,1768.8802889576884,145.4417301264323,1699.5132438940489,170.55548344554947,-331.0526315789475,-125.58823529411757,915.217885375494,110.68997818816348,4.728921763281194e-05,2.5920786689070924e-05,-0.8660254037844384,-0.5000000000000004
rajkot,Groundnut,2002,9,1953.3333333333333,12,190.20869565217396,6.340289855072463,5.92071142503876e-05,2002-09-01,1781.6666666666667,1600.0,1931.0526315789475,1650.0,1450.0,1495.0,1727.0175438596495,178.45934485329232,1698.329033367733,171.34824267898676,353.33333333333326,303.33333333333326,1045.5515217391303,-1.5811100131751914,5.2857918596863925e-05,2.587047425922647e-05,-1.0,-1.8369701987210297e-16
