district,commodity,year,month,monthly_mean_price,days_traded,monthly_rain_sum,monthly_rain_mean,monthly_ndvi_mean,date,target_price,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,price_roll_mean_3,price_roll_std_3,price_roll_mean_6,price_roll_std_6,price_mom_1,price_mom_3,rain_roll_3,rain_dev,ndvi_lag_1,ndvi_trend_3,month_sin,month_cos
bharuch,Apple,2003,11,2781.25,8,0.2,0.0066666666666666,4.4980228520755344e-05,2003-11-01,3000.0,1684.6153846153843,1755.4347826086955,1977.7777777777776,6500.0,1750.0,1805.9426483339523,152.96839727951973,3617.1379908336426,2429.4932286365656,1096.6346153846157,803.4722222222224,343.5,-10.46835891381346,4.765618946854141e-05,4.126412112957354e-06,-0.5000000000000004,0.8660254037844384
bharuch,Apple,2003,12,2515.0,10,0.0,0.0,4.290681698073184e-05,2003-12-01,1750.0,2781.25,1684.6153846153843,1755.4347826086955,6900.0,2966.6666666666665,2073.7667224080265,613.7208549798873,2997.346324166976,1979.65410356775,-266.25,759.5652173913045,121.6,-2.2568119551681196,4.4980228520755344e-05,-6.231407010090902e-06,-2.4492935982947064e-16,1.0
bharuch,Apple,2004,1,2875.0,7,0.2,0.0064516129032258,3.789362607760955e-05,2004-01-01,5250.0,2515.0,2781.25,1684.6153846153843,2885.0,1943.75,2326.955128205128,571.989969554714,2266.5129908336426,527.7120322942937,360.0,1190.3846153846157,2.1,-1.1392561983471075,4.290681698073184e-05,-9.762563390931854e-06,0.49999999999999994,0.8660254037844387
bharuch,Apple,2004,2,3000.0,1,0.0,0.0,3.459621859663745e-05,2004-02-01,6500.0,2875.0,2515.0,2781.25,1977.7777777777776,4000.0,2723.75,186.76104385015458,2264.846324166976,525.3786326623637,125.0,218.75,0.4,-1.755787037037037,3.789362607760955e-05,-1.0384009924117898e-05,0.8660254037844386,0.5000000000000001
bharuch,Apple,2004,3,3000.0,2,0.0,0.0,3.052266546222518e-05,2004-03-01,2863.6363636363635,3000.0,2875.0,2515.0,1755.4347826086955,2000.0,2796.6666666666665,251.81011364385807,2435.2166945373465,576.8881583903161,0.0,485.0,0.2,-1.3535714285714284,3.459621859663745e-05,-1.238415151850666e-05,1.0,6.123233995736766e-17
bharuch,Apple,2004,4,1750.0,1,0.0,0.0,2.750582372243534e-05,2004-04-01,2343.75,3000.0,3000.0,2875.0,1684.6153846153843,6500.0,2958.3333333333335,72.16878364869915,2642.6442307692305,502.53743623245145,-1250.0,-1125.0,0.2,-0.9783950617283951,3.052266546222518e-05,-1.0387802355174214e-05,0.8660254037844387,-0.4999999999999998
bharuch,Apple,2004,5,5250.0,1,8.0,0.2580645161290322,2.726273581611837e-05,2004-05-01,2087.5,1750.0,3000.0,3000.0,2781.25,6500.0,2583.3333333333335,721.6878364870319,2653.5416666666665,477.7031090715896,3500.0,2250.0,0.0,2.7576923076923077,2.750582372243534e-05,-7.333482780519076e-06,0.49999999999999994,-0.8660254037844387
bharuch,Apple,2004,6,6500.0,1,184.7,6.156666666666666,2.5470865081172764e-05,2004-06-01,2276.785714285714,5250.0,1750.0,3000.0,2515.0,6900.0,3333.3333333333335,1773.6497211493966,3065.0,1170.5127081753524,1250.0,3500.0,8.0,102.02763636363635,2.726273581611837e-05,-5.051800381052413e-06,1.2246467991473532e-16,-1.0
bharuch,Apple,2004,7,2863.6363636363635,11,335.7,10.829032258064515,2.776055666853681e-05,2004-07-01,2500.0,6500.0,5250.0,1750.0,2875.0,2885.0,4500.0,2462.214450449026,3729.1666666666665,1772.0339067485884,-3636.3636363636365,1113.6363636363635,192.7,-14.021818181818219,2.5470865081172764e-05,2.5473294610147047e-07,-0.4999999999999997,-0.8660254037844388
bharuch,Apple,2004,8,2343.75,16,476.5,15.370967741935484,4.085381640779799e-05,2004-08-01,2368.823529411765,2863.6363636363635,6500.0,5250.0,3000.0,1977.7777777777776,4871.212121212121,1847.5376360995754,3727.2727272727275,1773.135151211776,-519.8863636363635,-2906.25,528.4,206.5411764705882,2.776055666853681e-05,1.359108059167962e-05,-0.8660254037844384,-0.5000000000000004
bharuch,Apple,2004,9,2087.5,20,39.3,1.3099999999999998,4.913822399082274e-05,2004-09-01,2687.5,2343.75,2863.6363636363635,6500.0,3000.0,1755.4347826086955,3902.4621212121215,2264.5027559217356,3617.8977272727275,1845.7233538973003,-256.25,-4412.5,996.9,-151.86338028169013,4.085381640779799e-05,2.3667358909649975e-05,-1.0,-1.8369701987210297e-16
bharuch,Apple,2004,10,2276.785714285714,14,23.0,0.7419354838709677,4.765618946854141e-05,2004-10-01,2916.6666666666665,2087.5,2343.75,2863.6363636363635,1750.0,1684.6153846153843,2431.628787878788,395.46039594244303,3465.814393939394,1941.9071582449844,189.28571428571422,-586.8506493506493,851.5,-3.745205479452057,4.913822399082274e-05,1.9895632800004598e-05,-0.8660254037844386,0.5000000000000001
bharuch,Apple,2004,11,2500.0,11,1.9,0.0633333333333333,4.4980228520755344e-05,2004-11-01,3000.0,2276.785714285714,2087.5,2343.75,5250.0,2781.25,2236.0119047619046,132.9018182054469,3553.612012987013,1858.9532910400055,223.21428571428578,156.25,538.8,-8.76835891381346,4.765618946854141e-05,4.126412112957354e-06,-0.5000000000000004,0.8660254037844384
