district,year,season,season_rain_sum,season_rain_mean,season_rain_std
Bharuch,2016,Summer,2.4,0.01935483870967742,0.09871198980195603
Bharuch,2017,Kharif,805.0,6.56505376344086,10.672774770688296
Bharuch,2017,Rabi,116.19999999999999,0.9370967741935484,3.6717026630929768
Bharuch,2017,Summer,2.5,0.020161290322580645,0.07053939645058571
Bharuch,2018,Kharif,702.2,5.694650537634409,10.843586609383218
Bharuch,2018,Rabi,0.4,0.0032258064516129032,0.01796053020267749
Bharuch,2018,Summer,2.1,0.0175,0.07827614689299539
Bharuch,2019,Kharif,1378.3,11.286424731182796,17.02558329917672
Bharuch,2019,Rabi,127.5,1.0442473118279572,2.879508770688717
Bharuch,2019,Summer,0.5,0.004285714285714286,0.023142175762859835
Bharuch,2020,Kharif,996.7,8.109731182795699,9.610476743855921
Bharuch,2020,Rabi,64.8,0.5226612903225806,1.8337240177665315
Bharuch,2020,Summer,1.6,0.012903225806451613,0.05230530088228403
Bharuch,2021,Kharif,900.3,7.432499999999999,11.014755491145662
Bharuch,2021,Rabi,112.7,0.9157795698924731,3.173935422101883
Bharuch,2021,Summer,122.80000000000001,0.9903225806451614,4.362308627222492
Bharuch,2022,Kharif,1127.1999999999998,9.199596774193548,11.332483141197766
Bharuch,2022,Rabi,50.599999999999994,0.4080645161290322,1.5074976374600717
Bharuch,2022,Summer,0.2,0.0016129032258064516,0.006243275952867686
Bharuch,2023,Kharif,860.7,7.0461827956989245,8.465712781218409
Bharuch,2023,Rabi,66.1,0.5482795698924731,2.908263886111554
Bharuch,2023,Summer,11.9,0.09645161290322582,0.43985835155184616
Bharuch,2024,Kharif,1636.3,13.362795698924732,24.64608758653044
Bharuch,2024,Rabi,112.39999999999999,0.906451612903226,1.538508106844487
Bharuch,2024,Summer,3.8,0.030754542083796813,0.13187448790287065
Bharuch,2025,Kharif,1041.1,8.540698924731183,12.474662416094448
Bharuch,2025,Rabi,150.10000000000002,1.2137903225806452,2.672014246710698
Bharuch,2025,Summer,47.9,0.38629032258064516,0.8219600230971651
Bharuch,2026,Rabi,1.2000000000000002,0.04000000000000001,0.2010318211215535
Bhavnagar,2003,Kharif,541.0,4.389677419354839,6.562322669638766
Bhavnagar,2003,Rabi,0.0,0.0,0.0
Bhavnagar,2003,Summer,7.1,0.06269009216589862,0.3251865507498979
Bhavnagar,2004,Kharif,864.6999999999999,7.01008064516129,15.39983567487503
Bhavnagar,2004,Rabi,28.0,0.22583333333333336,0.5537334719898116
Bhavnagar,2004,Summer,11.8,0.09580645161290323,0.35236547395819695
Bhavnagar,2005,Kharif,823.5,6.792231182795699,13.244091097817343
Bhavnagar,2005,Rabi,1.4,0.01129032258064516,0.03151633814218386
Bhavnagar,2005,Summer,1.9,0.01543010752688172,0.05001070520505367
Bhavnagar,2006,Kharif,741.3,6.020430107526882,9.973742830162161
Bhavnagar,2006,Rabi,1.1,0.009166666666666667,0.035038976655397215
Bhavnagar,2006,Summer,7.8999999999999995,0.06370967741935483,0.32057567934067777
Bhavnagar,2007,Kharif,1628.3,13.240752688172044,31.742866742660865
Bhavnagar,2007,Rabi,4.4,0.03666666666666667,0.1542128697463422
Bhavnagar,2007,Summer,2.9000000000000004,0.023790322580645163,0.09516736023907693
Bhavnagar,2008,Kharif,1324.7,10.879758064516128,32.05732941475868
Bhavnagar,2008,Rabi,27.3,0.22155913978494624,0.882054272233181
Bhavnagar,2008,Summer,3.3,0.027258064516129034,0.1428258434641628
Bhavnagar,2009,Kharif,413.2,3.3452956989247307,7.548827500849317
Bhavnagar,2009,Rabi,10.5,0.08607526881720431,0.39494977864657876
Bhavnagar,2009,Summer,1.7000000000000002,0.013763440860215054,0.07648069755179336
Bhavnagar,2010,Kharif,1225.8999999999999,9.950913978494624,24.332799900471493
Bhavnagar,2010,Rabi,88.5,0.7337096774193549,1.8051096412516037
Bhavnagar,2010,Summer,1.6,0.012903225806451613,0.06748271259269406
Bhavnagar,2011,Kharif,642.8000000000001,5.216048387096774,8.118710843525438
Bhavnagar,2011,Rabi,1.0,0.008064516129032258,0.02842174693654018
Bhavnagar,2011,Summer,1.0,0.00858294930875576,0.04630786567836953
Bhavnagar,2012,Kharif,372.5,3.0668010752688173,5.805061381291642
Bhavnagar,2012,Rabi,2.8,0.02258064516129032,0.07941317027359648
Bhavnagar,2012,Summer,2.7,0.02182795698924731,0.0673736500014794
Bhavnagar,2013,Kharif,843.9000000000001,6.9124731182795704,11.629291033815345
Bhavnagar,2013,Rabi,66.9,0.5395161290322581,1.5140147262816994
Bhavnagar,2013,Summer,6.1000000000000005,0.05024193548387097,0.1784452871483083
Bhavnagar,2014,Kharif,641.3,5.2551881720430105,10.169336273182468
Bhavnagar,2014,Rabi,23.800000000000004,0.19298387096774194,0.8856510497069853
Bhavnagar,2014,Summer,9.299999999999999,0.07522657450076804,0.20379484282083835
Bhavnagar,2015,Kharif,485.90000000000003,4.013709677419355,11.0830627926829
Bhavnagar,2015,Rabi,6.8,0.054919354838709675,0.2565079799445944
Bhavnagar,2015,Summer,19.5,0.15833333333333333,0.5088720645148367
Bhavnagar,2016,Kharif,737.8,5.998548387096774,13.548379766338014
Bhavnagar,2016,Rabi,79.1,0.6379032258064515,1.5307251953423628
Bhavnagar,2016,Summer,12.700000000000001,0.10241935483870968,0.24016493819564255
Bhavnagar,2017,Kharif,697.6,5.696612903225807,11.57764741852779
Bhavnagar,2017,Rabi,90.4,0.7290322580645161,3.167570381061724
Bhavnagar,2017,Summer,10.1,0.0821505376344086,0.2407694815230223
Bhavnagar,2018,Kharif,463.7,3.753844086021505,7.355900589902018
Bhavnagar,2018,Rabi,0.2,0.0016129032258064516,0.008980265101338746
Bhavnagar,2018,Summer,2.5,0.02082373271889401,0.06904748290440602
Bhavnagar,2019,Kharif,1138.5,9.323521505376345,15.600293370382055
Bhavnagar,2019,Rabi,60.3,0.4938978494623656,1.1216436414095583
Bhavnagar,2019,Summer,0.4,0.0033122119815668207,0.014630023068176077
Bhavnagar,2020,Kharif,904.3000000000001,7.355510752688172,10.003657626887705
Bhavnagar,2020,Rabi,57.7,0.4653225806451613,1.6469811420849003
Bhavnagar,2020,Summer,1.1,0.008870967741935484,0.02984403371062078
Bhavnagar,2021,Kharif,921.0,7.611666666666666,12.666409868486149
Bhavnagar,2021,Rabi,76.0,0.6133870967741936,2.341127498707886
Bhavnagar,2021,Summer,270.8,2.1838709677419357,9.647056002539273
Bhavnagar,2022,Kharif,774.5,6.3338440860215055,8.374249708621502
Bhavnagar,2022,Rabi,37.1,0.2991935483870968,1.066507574549036
Bhavnagar,2022,Summer,0.4,0.0032526881720430115,0.012077783483845493
Bhavnagar,2023,Kharif,630.6,5.158655913978494,6.946490561063973
Bhavnagar,2023,Rabi,42.800000000000004,0.3508870967741936,1.7712971626770544
Bhavnagar,2023,Summer,26.900000000000002,0.21930107526881723,0.6633063270853584
Bhavnagar,2024,Kharif,1278.6,10.40717741935484,15.985477464253044
Bhavnagar,2024,Rabi,113.2,0.9129032258064516,1.658923409037083
Bhavnagar,2024,Summer,5.8,0.04704486466444197,0.161628441730655
Bhavnagar,2025,Kharif,879.0999999999999,7.2275,13.77467154945768
Bhavnagar,2025,Rabi,296.3,2.391774193548387,7.366997836755154
Bhavnagar,2025,Summer,73.7,0.5943548387096774,1.5573041567269832
Bhavnagar,2026,Rabi,1.6,0.05333333333333334,0.217720689991959
Botad,2003,Kharif,523.1999999999999,4.242338709677419,7.886616789785119
Botad,2003,Rabi,0.30000000000000004,0.002419354838709678,0.009905467155560736
Botad,2003,Summer,3.6,0.03179723502304148,0.1691463194063684
Botad,2004,Kharif,780.2,6.348198924731183,15.558717426857777
Botad,2004,Rabi,21.8,0.17580645161290323,0.4434469092127293
Botad,2004,Summer,12.5,0.10080645161290322,0.2772246284579636
Botad,2005,Kharif,887.6,7.318306451612903,16.75056854970513
Botad,2005,Rabi,3.8000000000000003,0.030645161290322583,0.07003263448188365
Botad,2005,Summer,2.9,0.02338709677419355,0.08730585219764474
Botad,2006,Kharif,687.1,5.584731182795699,9.613251575021467
Botad,2006,Rabi,0.2,0.0016129032258064516,0.008980265101338746
Botad,2006,Summer,3.9,0.031451612903225803,0.1303384977776746
Botad,2007,Kharif,1033.4,8.473172043010752,21.942110910165653
Botad,2007,Rabi,13.899999999999999,0.11567204301075268,0.4488527835148855
Botad,2007,Summer,1.5999999999999999,0.013452380952380952,0.05186197042628048
Botad,2008,Kharif,1055.9,8.659139784946237,23.143961407762752
Botad,2008,Rabi,18.0,0.14629032258064517,0.6562175410242675
Botad,2008,Summer,2.3,0.018951612903225806,0.09650848617101955
Botad,2009,Kharif,619.0,5.004220430107527,11.640615377842112
Botad,2009,Rabi,4.9,0.0396236559139785,0.16734097444421395
Botad,2009,Summer,1.1,0.00903225806451613,0.037105579453227185
Botad,2010,Kharif,917.5999999999999,7.438763440860215,14.957098509637405
Botad,2010,Rabi,89.1,0.7402956989247311,1.9415891004620074
Botad,2010,Summer,0.0,0.0,0.0
Botad,2011,Kharif,662.1,5.394892473118279,9.485552264574103
Botad,2011,Rabi,0.0,0.0,0.0
Botad,2011,Summer,1.0,0.008333333333333333,0.03733199915514223
Botad,2012,Kharif,368.6,3.0405645161290322,7.453619573533053
Botad,2012,Rabi,0.0,0.0,0.0
Botad,2012,Summer,5.3999999999999995,0.04368279569892473,0.1967199946057073
Botad,2013,Kharif,727.1,5.957043010752688,11.971680741801412
Botad,2013,Rabi,59.0,0.47580645161290325,1.466266288215408
Botad,2013,Summer,8.2,0.06833333333333333,0.2762848771346947
Botad,2014,Kharif,534.3,4.376370967741935,9.622658364619177
Botad,2014,Rabi,14.0,0.11577956989247311,0.3993007556064437
Botad,2014,Summer,2.8,0.023141321044546852,0.11283113555443688
Botad,2015,Kharif,441.9,3.6462096774193546,10.481222417693122
Botad,2015,Rabi,6.6000000000000005,0.05325268817204301,0.2527251354730487
Botad,2015,Summer,8.5,0.06868279569892473,0.22491375785631762
Botad,2016,Kharif,397.59999999999997,3.23752688172043,6.5790765971002285
Botad,2016,Rabi,108.4,0.8741935483870968,2.080569672298989
Botad,2016,Summer,5.0,0.040618279569892474,0.18116139751502072
Botad,2017,Kharif,759.0,6.1832795698924725,12.771009258606988
Botad,2017,Rabi,66.9,0.5395161290322581,2.621735064546072
Botad,2017,Summer,0.5,0.004166666666666667,0.018665999577571115
Botad,2018,Kharif,481.3,3.889489247311828,8.6623715498966
Botad,2018,Rabi,0.0,0.0,0.0
Botad,2018,Summer,0.5,0.004404761904761905,0.02346257829633775
Botad,2019,Kharif,1390.0,11.404327956989247,21.848874863296544
Botad,2019,Rabi,51.4,0.4203225806451613,1.080419280144994
Botad,2019,Summer,0.3,0.0025,0.013693063937629152
Botad,2020,Kharif,958.8,7.794919354838711,11.38405025332548
Botad,2020,Rabi,23.200000000000003,0.1870967741935484,0.682482706708081
Botad,2020,Summer,0.0,0.0,0.0
Botad,2021,Kharif,790.0,6.5219892473118275,11.841844193924791
Botad,2021,Rabi,53.400000000000006,0.43182795698924736,1.8159285852359748
Botad,2021,Summer,162.4,1.3096774193548388,5.593551634916149
Botad,2022,Kharif,701.8,5.732204301075269,8.716742724238289
Botad,2022,Rabi,26.5,0.21370967741935484,1.040964423324401
Botad,2022,Summer,0.1,0.0008064516129032258,0.004490132550669373
Botad,2023,Kharif,596.8000000000001,4.881370967741936,7.6867711857540275
Botad,2023,Rabi,45.6,0.37739247311827956,2.006091341004687
Botad,2023,Summer,35.1,0.2843548387096774,1.2394884964946877
Botad,2024,Kharif,1581.1,12.86029569892473,28.23816768058884
Botad,2024,Rabi,130.8,1.0548387096774194,2.167597781291666
Botad,2024,Summer,5.2,0.04266129032258065,0.2354908892053967
Botad,2025,Kharif,639.6,5.2595698924731185,9.749982573278743
Botad,2025,Rabi,278.3,2.246451612903226,7.122744326652716
Botad,2025,Summer,59.7,0.48145161290322586,1.247697341471071
Botad,2026,Rabi,1.3,0.043333333333333335,0.17749858344909905
ChhotaUdaipur,2003,Kharif,871.9,7.103521505376344,13.00268212359056
ChhotaUdaipur,2003,Rabi,0.6,0.004838709677419355,0.026940795304016236
ChhotaUdaipur,2003,Summer,16.8,0.15,0.7695898378477452
ChhotaUdaipur,2004,Kharif,1100.9,8.916236559139785,16.568607752139442
ChhotaUdaipur,2004,Rabi,42.60000000000001,0.3438709677419355,0.7612968218778956
ChhotaUdaipur,2004,Summer,5.7,0.04596774193548387,0.1160274346497321
ChhotaUdaipur,2005,Kharif,975.5,7.99991935483871,17.91808354787925
ChhotaUdaipur,2005,Rabi,2.1,0.016935483870967744,0.06826996396836557
ChhotaUdaipur,2005,Summer,0.3,0.0024193548387096775,0.013470397652008118
ChhotaUdaipur,2006,Kharif,1413.9,11.461129032258064,17.45880547961887
ChhotaUdaipur,2006,Rabi,16.3,0.1321236559139785,0.6154365580264496
ChhotaUdaipur,2006,Summer,10.4,0.08387096774193549,0.435896996112893
ChhotaUdaipur,2007,Kharif,1189.3,9.674973118279569,16.907212580498758
ChhotaUdaipur,2007,Rabi,2.3000000000000003,0.01900537634408602,0.08735721424920795
ChhotaUdaipur,2007,Summer,4.4,0.036998847926267286,0.17959759161271846
ChhotaUdaipur,2008,Kharif,875.6,7.145376344086022,15.994912669510875
ChhotaUdaipur,2008,Rabi,50.800000000000004,0.413252688172043,1.4085465561529587
ChhotaUdaipur,2008,Summer,1.1,0.009200964034111978,0.041160407558389046
ChhotaUdaipur,2009,Kharif,654.3,5.294005376344086,10.906899127784424
ChhotaUdaipur,2009,Rabi,86.49999999999999,0.7144892473118278,3.095192897713454
ChhotaUdaipur,2009,Summer,0.1,0.0008064516129032258,0.004490132550669373
ChhotaUdaipur,2010,Kharif,925.7,7.559784946236559,13.095826410501587
ChhotaUdaipur,2010,Rabi,66.4,0.5446505376344086,1.42447809741381
ChhotaUdaipur,2010,Summer,1.2999999999999998,0.010483870967741934,0.040709434588509445
ChhotaUdaipur,2011,Kharif,1104.4,8.938924731182796,13.293153369227289
ChhotaUdaipur,2011,Rabi,0.4,0.0032258064516129032,0.01405633825579373
ChhotaUdaipur,2011,Summer,0.4,0.0032258064516129032,0.01796053020267749
ChhotaUdaipur,2012,Kharif,944.8999999999999,7.730645161290322,16.26085310838951
ChhotaUdaipur,2012,Rabi,7.8,0.06290322580645161,0.28327482001744164
ChhotaUdaipur,2012,Summer,1.9,0.01532258064516129,0.07656081987403834
ChhotaUdaipur,2013,Kharif,1138.5,9.294086021505375,17.206764609836412
ChhotaUdaipur,2013,Rabi,81.0,0.653225806451613,1.1309356072328953
ChhotaUdaipur,2013,Summer,1.2999999999999998,0.010833333333333332,0.036954849743169434
ChhotaUdaipur,2014,Kharif,909.8000000000001,7.394381720430108,15.129615173002847
ChhotaUdaipur,2014,Rabi,19.8,0.16120967741935485,0.5950927244661685
ChhotaUdaipur,2014,Summer,5.8,0.04896121351766513,0.17404322122868138
ChhotaUdaipur,2015,Kharif,576.3,4.7199193548387095,11.56575290309801
ChhotaUdaipur,2015,Rabi,2.0,0.016344086021505378,0.06988384295713018
ChhotaUdaipur,2015,Summer,18.8,0.15405913978494623,0.5988084522255936
ChhotaUdaipur,2016,Kharif,680.9000000000001,5.549758064516129,8.850635594217767
ChhotaUdaipur,2016,Rabi,65.9,0.5314516129032258,1.2808032593834668
ChhotaUdaipur,2016,Summer,2.1,0.016935483870967744,0.06047698118841932
ChhotaUdaipur,2017,Kharif,918.0,7.478279569892473,11.940552843265214
ChhotaUdaipur,2017,Rabi,30.200000000000003,0.2435483870967742,0.9278668317513132
ChhotaUdaipur,2017,Summer,2.2,0.017741935483870968,0.050494862934715445
ChhotaUdaipur,2018,Kharif,899.8,7.313763440860216,11.675454889097615
ChhotaUdaipur,2018,Rabi,2.5,0.020161290322580645,0.11225331376673431
ChhotaUdaipur,2018,Summer,0.8,0.006505376344086022,0.029090738774325033
ChhotaUdaipur,2019,Kharif,2103.9,17.1322311827957,34.905116964943815
ChhotaUdaipur,2019,Rabi,131.79999999999998,1.0729301075268816,2.665073718066422
ChhotaUdaipur,2019,Summer,0.6,0.005357142857142857,0.02834733547569204
ChhotaUdaipur,2020,Kharif,1002.0,8.14502688172043,8.921845257825876
ChhotaUdaipur,2020,Rabi,38.1,0.307258064516129,1.1198093269816032
ChhotaUdaipur,2020,Summer,0.7,0.00564516129032258,0.02208853154481872
ChhotaUdaipur,2021,Kharif,918.6999999999999,7.55013440860215,8.774031806933454
ChhotaUdaipur,2021,Rabi,101.3,0.8221774193548387,2.524288192048312
ChhotaUdaipur,2021,Summer,38.6,0.3119815668202765,1.5164842010604105
ChhotaUdaipur,2022,Kharif,1025.4,8.341129032258065,10.596022901250697
ChhotaUdaipur,2022,Rabi,81.2,0.6548387096774193,2.3015658636048486
ChhotaUdaipur,2022,Summer,4.8,0.038709677419354833,0.1759085061050136
ChhotaUdaipur,2023,Kharif,923.6,7.582284946236559,10.630212468560773
ChhotaUdaipur,2023,Rabi,49.699999999999996,0.4100806451612903,1.9319726388735032
ChhotaUdaipur,2023,Summer,24.3,0.19618279569892472,0.6228429543698476
ChhotaUdaipur,2024,Kharif,1568.4,12.797096774193548,17.30853890534018
ChhotaUdaipur,2024,Rabi,66.5,0.5362903225806452,1.0099605925131447
ChhotaUdaipur,2024,Summer,5.1,0.04140711902113459,0.14418729186089385
ChhotaUdaipur,2025,Kharif,980.1,8.028709677419355,10.175893627131156
ChhotaUdaipur,2025,Rabi,179.59999999999997,1.45244623655914,3.5633359029598597
ChhotaUdaipur,2025,Summer,48.9,0.3943548387096774,1.0477099964012655
ChhotaUdaipur,2026,Rabi,0.7,0.02333333333333333,0.09714309861845773
Dahod,2003,Kharif,998.7,8.12755376344086,13.186770107893265
Dahod,2003,Rabi,1.3,0.010483870967741936,0.05837172315870185
Dahod,2003,Summer,18.5,0.16517857142857142,0.8163077240015253
Dahod,2004,Kharif,1112.3,9.018521505376345,13.715962645453974
Dahod,2004,Rabi,46.49999999999999,0.37521505376344083,0.8135644831042594
Dahod,2004,Summer,12.3,0.09919354838709678,0.2056983907496343
Dahod,2005,Kharif,983.0,8.053467741935485,18.79954165533357
Dahod,2005,Rabi,3.1,0.025,0.09474900620401303
Dahod,2005,Summer,2.0999999999999996,0.01693548387096774,0.08548564615726274
Dahod,2006,Kharif,1476.5,11.972903225806451,15.202539602480524
Dahod,2006,Rabi,6.0,0.048924731182795694,0.17239248287329292
Dahod,2006,Summer,8.2,0.06612903225806452,0.3015749344605989
Dahod,2007,Kharif,1663.7,13.526209677419356,27.06111367031865
Dahod,2007,Rabi,0.2,0.0016666666666666668,0.00912870929175277
Dahod,2007,Summer,4.7,0.039813748079877115,0.15350493538787177
Dahod,2008,Kharif,798.8,6.524086021505377,10.864139855968986
Dahod,2008,Rabi,29.1,0.23704301075268813,0.714876813546697
Dahod,2008,Summer,3.0,0.02492862439747868,0.1158102873377811
Dahod,2009,Kharif,593.1999999999999,4.799650537634408,7.612802320568378
Dahod,2009,Rabi,70.5,0.5800806451612902,2.2583288304109703
Dahod,2009,Summer,2.5,0.020349462365591396,0.10392284181587325
Dahod,2010,Kharif,892.2,7.265241935483871,9.597977205573622
Dahod,2010,Rabi,63.900000000000006,0.5281720430107528,1.1548860394218363
Dahod,2010,Summer,4.0,0.033294930875576036,0.15350801067727324
Dahod,2011,Kharif,1194.3999999999999,9.683817204301075,15.524846778018759
Dahod,2011,Rabi,0.0,0.0,0.0
Dahod,2011,Summer,2.1999999999999997,0.01782258064516129,0.07973516520481283
Dahod,2012,Kharif,1325.3,10.836559139784946,25.81395095440697
Dahod,2012,Rabi,13.5,0.10887096774193548,0.5034691478091771
Dahod,2012,Summer,3.3000000000000003,0.026612903225806454,0.09616294415187687
Dahod,2013,Kharif,1133.2,9.233924731182794,18.846473774882703
Dahod,2013,Rabi,56.1,0.4524193548387097,0.7326992004087147
Dahod,2013,Summer,9.8,0.08295698924731182,0.36034088680710996
Dahod,2014,Kharif,767.7,6.23997311827957,9.51496874320053
Dahod,2014,Rabi,48.099999999999994,0.3929838709677419,1.38157444215942
Dahod,2014,Summer,13.2,0.1129857910906298,0.3500937619458193
Dahod,2015,Kharif,671.0,5.47510752688172,11.792603210282639
Dahod,2015,Rabi,3.1,0.02510752688172043,0.0871247974909786
Dahod,2015,Summer,18.5,0.15218125960061443,0.5265946328655854
Dahod,2016,Kharif,740.5,6.012446236559139,8.876624511267966
Dahod,2016,Rabi,73.5,0.5927419354838709,1.4179772303519604
Dahod,2016,Summer,5.2,0.042157953281423806,0.13265033992103986
Dahod,2017,Kharif,957.2,7.781505376344087,10.197678262474636
Dahod,2017,Rabi,46.1,0.3717741935483871,1.4109425737966943
Dahod,2017,Summer,4.7,0.03790322580645161,0.0997645076630327
Dahod,2018,Kharif,1241.2,10.074811827956989,15.178562201132547
Dahod,2018,Rabi,0.7999999999999999,0.006451612903225806,0.03160151758980088
Dahod,2018,Summer,4.1,0.034018817204301076,0.1325454720346288
Dahod,2019,Kharif,1781.4,14.517849462365591,21.193561566627636
Dahod,2019,Rabi,105.3,0.8534946236559139,2.075982057430933
Dahod,2019,Summer,2.2,0.018496543778801843,0.07399441729932674
Dahod,2020,Kharif,1069.7,8.683494623655916,13.247869358421164
Dahod,2020,Rabi,46.0,0.3710752688172043,1.5975529529655415
Dahod,2020,Summer,0.7,0.00564516129032258,0.019050019050028576
Dahod,2021,Kharif,1189.3,9.735913978494624,15.822139886923559
Dahod,2021,Rabi,95.6,0.7747849462365592,2.1830088648333223
Dahod,2021,Summer,45.6,0.3681682027649769,1.786169426800193
Dahod,2022,Kharif,901.9,7.334462365591397,9.8637561100836
Dahod,2022,Rabi,77.8,0.6274193548387097,2.0290591835905865
Dahod,2022,Summer,1.1,0.008897849462365591,0.029313447033303804
Dahod,2023,Kharif,1215.1,9.980645161290322,16.679141236966828
Dahod,2023,Rabi,85.5,0.7053494623655914,3.29334991150684
Dahod,2023,Summer,28.5,0.23021505376344084,0.7063290466912284
Dahod,2024,Kharif,1578.7,12.865833333333333,17.613389163110725
Dahod,2024,Rabi,50.0,0.4032258064516129,0.8904012110293668
Dahod,2024,Summer,7.300000000000001,0.06038932146829811,0.284250215326471
Dahod,2025,Kharif,1067.1,8.721532258064517,10.98297001313168
Dahod,2025,Rabi,83.89999999999999,0.6773655913978495,2.096979040536284
Dahod,2025,Summer,57.4,0.4629032258064516,1.0232479124447704
Dahod,2026,Rabi,1.5,0.05,0.16135204603171502
DevbhumiDwarka,2003,Kharif,462.3,3.7423118279569887,5.1983014873210855
DevbhumiDwarka,2003,Rabi,0.1,0.0008064516129032258,0.004490132550669373
DevbhumiDwarka,2003,Summer,4.4,0.03928571428571429,0.15670634418197085
DevbhumiDwarka,2004,Kharif,627.0,5.103306451612903,11.439689188966794
DevbhumiDwarka,2004,Rabi,26.1,0.21048387096774193,0.5891362113254085
DevbhumiDwarka,2004,Summer,24.2,0.19516129032258064,0.48825451674129916
DevbhumiDwarka,2005,Kharif,775.7,6.374193548387097,15.525068845111509
DevbhumiDwarka,2005,Rabi,0.7,0.00564516129032258,0.020113922851426033
DevbhumiDwarka,2005,Summer,0.5,0.004032258064516129,0.018546470806463104
DevbhumiDwarka,2006,Kharif,571.0999999999999,4.632016129032258,8.184202396057406
DevbhumiDwarka,2006,Rabi,0.2,0.0016129032258064516,0.008980265101338746
DevbhumiDwarka,2006,Summer,2.6,0.020967741935483872,0.11219342935928935
DevbhumiDwarka,2007,Kharif,781.1999999999999,6.363172043010753,12.395794059684507
DevbhumiDwarka,2007,Rabi,0.8,0.006586021505376344,0.036292170881390036
DevbhumiDwarka,2007,Summer,4.2,0.034735023041474654,0.17054395748001192
DevbhumiDwarka,2008,Kharif,595.9,4.864623655913979,15.312737370472775
DevbhumiDwarka,2008,Rabi,14.1,0.11526881720430107,0.5975101533791235
DevbhumiDwarka,2008,Summer,2.4,0.020354097144975897,0.11049989077034666
DevbhumiDwarka,2009,Kharif,821.3,6.677930107526882,16.587441117342948
DevbhumiDwarka,2009,Rabi,0.0,0.0,0.0
DevbhumiDwarka,2009,Summer,0.0,0.0,0.0
DevbhumiDwarka,2010,Kharif,1315.3000000000002,10.695967741935483,22.42215204629393
DevbhumiDwarka,2010,Rabi,62.800000000000004,0.5208870967741935,1.5178837652817836
DevbhumiDwarka,2010,Summer,0.7,0.006130952380952381,0.02586961537559233
DevbhumiDwarka,2011,Kharif,1029.3,8.470188172043011,18.100002390532218
DevbhumiDwarka,2011,Rabi,2.4,0.01956989247311828,0.09591931144620888
DevbhumiDwarka,2011,Summer,1.2,0.01054147465437788,0.05348883507902109
DevbhumiDwarka,2012,Kharif,380.8,3.154677419354839,5.396716886369893
DevbhumiDwarka,2012,Rabi,0.1,0.0008064516129032258,0.004490132550669373
DevbhumiDwarka,2012,Summer,0.1,0.0008333333333333334,0.004564354645876385
DevbhumiDwarka,2013,Kharif,698.5,5.739677419354838,14.609024465361381
DevbhumiDwarka,2013,Rabi,53.800000000000004,0.43387096774193545,1.3683271002095159
DevbhumiDwarka,2013,Summer,1.0,0.00837173579109063,0.04574128270662072
DevbhumiDwarka,2014,Kharif,457.20000000000005,3.719784946236559,8.733595962702655
DevbhumiDwarka,2014,Rabi,3.6,0.029435483870967744,0.12880708824242387
DevbhumiDwarka,2014,Summer,1.6,0.01386904761904762,0.07447148573467274
DevbhumiDwarka,2015,Kharif,310.2,2.5400806451612903,5.188565893458329
DevbhumiDwarka,2015,Rabi,4.699999999999999,0.037903225806451606,0.13974355398301042
DevbhumiDwarka,2015,Summer,5.1,0.04165706605222735,0.18600989767320864
DevbhumiDwarka,2016,Kharif,454.0,3.681317204301075,6.970914415622971
DevbhumiDwarka,2016,Rabi,58.1,0.4685483870967742,1.7095682659414273
DevbhumiDwarka,2016,Summer,2.3,0.018548387096774192,0.0950620812199824
DevbhumiDwarka,2017,Kharif,1146.6,9.314327956989246,25.893183458662914
DevbhumiDwarka,2017,Rabi,3.0999999999999996,0.024999999999999998,0.09477821293515774
DevbhumiDwarka,2017,Summer,1.7000000000000002,0.014228110599078341,0.07417386303660777
DevbhumiDwarka,2018,Kharif,371.3,3.003360215053764,7.497645219402112
DevbhumiDwarka,2018,Rabi,0.6,0.004838709677419355,0.026940795304016232
DevbhumiDwarka,2018,Summer,2.0,0.016666666666666666,0.07832660768387947
DevbhumiDwarka,2019,Kharif,1390.0,11.470618279569893,22.38626017004767
DevbhumiDwarka,2019,Rabi,34.5,0.2835483870967742,1.0585552452657698
DevbhumiDwarka,2019,Summer,2.8,0.02317780337941628,0.12304881177406751
DevbhumiDwarka,2020,Kharif,1725.1,13.970779569892473,38.52716908443235
DevbhumiDwarka,2020,Rabi,33.2,0.26774193548387093,0.7162528506076377
DevbhumiDwarka,2020,Summer,1.4,0.01129032258064516,0.06286185570937122
DevbhumiDwarka,2021,Kharif,970.0,8.026236559139786,12.656026379394032
DevbhumiDwarka,2021,Rabi,38.7,0.31747311827956987,1.1845460515045918
DevbhumiDwarka,2021,Summer,1.8,0.014516129032258065,0.045080573027814645
DevbhumiDwarka,2022,Kharif,790.2,6.423010752688172,10.217428090480524
DevbhumiDwarka,2022,Rabi,14.7,0.11854838709677419,0.3273617806875366
DevbhumiDwarka,2022,Summer,0.0,0.0,0.0
DevbhumiDwarka,2023,Kharif,887.6,7.234596774193549,18.407443765504045
DevbhumiDwarka,2023,Rabi,6.499999999999999,0.05379032258064516,0.2718977119949171
DevbhumiDwarka,2023,Summer,28.4,0.23120967741935483,0.6526095267967355
DevbhumiDwarka,2024,Kharif,1400.3,11.352715053763442,26.84505132558341
DevbhumiDwarka,2024,Rabi,67.5,0.5443548387096774,1.0200022401409092
DevbhumiDwarka,2024,Summer,6.0,0.04855024100852799,0.25626663679204403
